REP NAME ONLY,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,
================================================================================,,,,,,,,,,,
2025 Acct Total,Rev_2024,Rev_2025,Net_Account_Change for 2026,Net_Rev_Change,2026 Acct Total, Rev_2025 after Acct Change ,,,,,
1011779,ACM Designs,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,27673.1,14700.0,26,17,FALSE,N,FALSE
1034962,Simone & Ivy,RETAIL,SINGLE_LOCATION,Group 2 High Potential,590.0,14638.0,2,17,FALSE,N,FALSE
1036732,Home Craft Decor,RETAIL,MULTIPLE_LOCATIONS,Group 2 High Potential,0.0,14557.8,0,33,TRUE,N,FALSE
1025728,Symbiose boutique,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,46777.2,14149.38,24,10,FALSE,N,FALSE
1008468,DaVinci's Home,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,15106.9,13442.6,9,16,FALSE,N,FALSE
1011088,Lionheart Home Collection,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,11803.0,13324.8,10,11,FALSE,N,FALSE
1009424,Luxe Home Interiors (BC),RETAIL,SINGLE_LOCATION,Group 2 High Potential,4013.0,13170.09,8,7,FALSE,N,FALSE
1018883,Olly + Em,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,5515.0,12675.0,3,5,FALSE,N,FALSE
1005925,"The Cross Decor and Design, Inc.",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,10437.6,12661.0,17,22,FALSE,N,FALSE
1011656,Cameo Collection,RETAIL,SINGLE_LOCATION,Group 2 High Potential,1825.0,12568.0,5,9,FALSE,N,FALSE
1002053,Interior Design House,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,20252.0,12299.0,24,16,FALSE,N,FALSE
1006186,Dekora Inc.,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,21537.0,11884.5,9,11,FALSE,N,FALSE
1005501,Garden Architecture and Design,RETAIL,SINGLE_LOCATION,Group 2 High Potential,8086.1,11811.0,8,14,FALSE,N,FALSE
1015973,Purity Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,0.0,11534.05,0,2,FALSE,N,FALSE
1009870,Hibou Design & Co,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,12414.61,11300.0,12,8,FALSE,N,FALSE
1025789,R3casa Furniture inc,RETAIL,MULTIPLE_LOCATIONS,Group 2 High Potential,4093.0,10491.9,10,13,FALSE,N,FALSE
1010269,Kimmberly Capone Design,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,21492.0,10155.3,39,40,FALSE,N,FALSE
1038058,Lorraine Franklin Designs Inc,DESIGN,DESIGN_FIRM,Group 2 High Potential,0.0,10079.3,0,4,TRUE,N,FALSE
1011739,Cornerstone Home Interiors,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,2888.0,9933.2,2,1,FALSE,N,FALSE
1013106,Curated Home By Chrissy and Co,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,14554.4,9647.1,9,4,FALSE,N,FALSE
1004565,Scan Decor,RETAIL,SINGLE_LOCATION,Group 2 High Potential,6168.0,9300.0,8,4,FALSE,N,FALSE
1036775,Treehouse Interiors,RETAIL,SINGLE_LOCATION,Group 2 High Potential,0.0,9023.3,0,13,TRUE,N,FALSE
1014726,Mountain Home Decor,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,13667.3,8424.9,6,5,FALSE,N,FALSE
1006200,Endless Ideas Interiors,RETAIL,SINGLE_LOCATION,Group 2 High Potential,3827.0,8323.6,11,8,FALSE,N,FALSE
1016359,Bella Moda Home Furnishings Ltd,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,34090.13,8233.48,28,13,FALSE,N,FALSE
1036410,J Gibson Design,DESIGN,DESIGN_FIRM,Group 2 High Potential,0.0,8096.5,0,5,TRUE,N,FALSE
1004404,Zilli Home Interiors,RETAIL,SINGLE_LOCATION,Group 2 Low Potential,19365.0,8006.5,38,21,FALSE,N,FALSE
1001497,DOVETAIL INTERIORS DESIGN INC.,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,7805.0,7882.0,1,2,FALSE,N,FALSE
1018056,Van Allan Design,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,11779.0,7795.2,11,11,FALSE,N,FALSE
1012560,Parkyn Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,8030.0,7700.0,8,7,FALSE,N,FALSE
1020356,Karger.,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,3585.0,7685.0,1,2,FALSE,N,FALSE
1011920,Procuratorial,DESIGN,HOSPITALITY,Group 2 Medium Potential,5660.0,7679.2,5,0,FALSE,N,FALSE
1019250,PURE Design Inc,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,12985.5,7289.5,10,10,FALSE,N,FALSE
1005128,Bespoke Design,RETAIL,SINGLE_LOCATION,Group 2 High Potential,11394.69,7190.05,16,8,FALSE,N,FALSE
1008587,La Compania,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,3795.5,7109.9,2,7,FALSE,N,FALSE
1003094,"Interior Illusions, Inc.",RETAIL,SINGLE_LOCATION,Group 2 High Potential,2496.2,7090.0,4,6,FALSE,N,FALSE
1005398,"Layers and Layers Showroom, Inc.",DESIGN,DESIGN_FIRM,Group 2 High Potential,4005.0,7020.1,4,4,FALSE,N,FALSE
1011871,Joyce Decor,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,18600.6,6754.8,3,2,FALSE,N,FALSE
1011447,Niche Decor New Market,RETAIL,MULTIPLE_LOCATIONS,Group 2 Medium Potential,11696.0,6730.0,9,8,FALSE,N,FALSE
1006527,The Design Project,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,7923.0,6728.0,7,5,FALSE,N,FALSE
1017613,"Living Environments Design, Inc.",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,4164.0,6726.0,2,5,FALSE,N,FALSE
1027527,Valley Ridge Furniture,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,7188.0,6695.0,7,3,FALSE,N,FALSE
1006829,Kelly Harvey Living inc.,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,0.0,6643.6,0,3,FALSE,N,FALSE
1036118,Bold Beautiful Spaces Inc.,RETAIL,SINGLE_LOCATION,Group 2 High Potential,0.0,6375.0,0,2,TRUE,N,FALSE
1021062,Shoppe JV Interiors - Jessica Velikovsky Interiors,RETAIL,SINGLE_LOCATION,Group 2 High Potential,4082.5,6238.0,6,10,FALSE,N,FALSE
1012125,Jadco Construction,DESIGN,ARCHITECT_BUILDER,Group 2 Medium Potential,14525.0,6140.0,4,3,FALSE,N,FALSE
1012369,Studio Ridge Residential,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,920.0,6090.0,1,3,FALSE,N,FALSE
1021763,Figure3,DESIGN,DESIGN_FIRM,Group 2 High Potential,0.0,6040.0,0,1,TRUE,N,FALSE
1035814,Trove Living,RETAIL,SINGLE_LOCATION,Group 2 High Potential,0.0,5860.0,0,5,TRUE,N,FALSE
1001519,Windows Of Fashion (Canada),RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,7708.7,5516.15,3,7,FALSE,N,FALSE
1019287,Tamara Wouters Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,0.0,5456.0,0,5,TRUE,N,FALSE
1009165,Decorating Den Interiors - CPI Team,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,6229.75,5066.4,16,10,FALSE,N,FALSE
1006934,Portobello Home,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,5981.25,4823.0,8,14,FALSE,N,FALSE
1005199,Inhabit Interiors and Design,RETAIL,SINGLE_LOCATION,Group 2 High Potential,699.0,4670.0,2,3,FALSE,N,FALSE
1016199,BSW Design,DESIGN,DESIGN_FIRM,Group 2 High Potential,1210.0,4490.48,2,2,FALSE,N,FALSE
1010931,Portico Design,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,7633.5,4390.0,3,5,FALSE,N,FALSE
1018487,Ann Johnston Design Consultants,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,0.0,4380.0,0,2,FALSE,N,FALSE
1017694,Maison Blonde,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,0.0,4380.0,0,2,FALSE,N,FALSE
1017661,Key Concepts Interior Design Inc.,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,798.25,4352.5,2,3,FALSE,N,FALSE
1025366,NAS Design Studio,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,0.0,4323.5,0,2,TRUE,N,FALSE
1015591,CUSTOM HOME DECOR LTD,RETAIL,SINGLE_LOCATION,Group 2 High Potential,2686.0,4208.67,3,6,FALSE,N,FALSE
1016184,Erik Maill̩ design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,14769.0,4115.0,4,9,FALSE,N,FALSE
1020890,Magpie Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,19130.57,4061.0,3,4,FALSE,N,FALSE
1010012,Lumar Decorating,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,6152.0,4025.0,6,5,FALSE,N,FALSE
1025899,Marshall's Home Living,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,7093.0,3990.0,7,4,FALSE,N,FALSE
1014703,DMV Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,0.0,3974.0,0,1,FALSE,N,FALSE
1014720,Attica Furnishings Limited,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,2778.5,3920.97,2,6,FALSE,N,FALSE
1018244,Warm Welcome,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,6505.0,3835.0,3,2,FALSE,N,FALSE
1034787,The Cardy Group,DESIGN,HOSPITALITY,Group 2 Low Potential,0.0,3834.68,1,0,FALSE,N,FALSE
1003324,Metro Element,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,0.0,3830.6,1,3,FALSE,N,FALSE
1014594,Acres Market & Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,3771.0,3735.9,5,5,FALSE,N,FALSE
1009638,"Cridland Associates, Inc.",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,0.0,3715.0,1,2,FALSE,N,FALSE
1025933,Home and Cottages,RETAIL,SINGLE_LOCATION,Group 2 High Potential,0.0,3694.0,0,7,TRUE,N,FALSE
1022810,R-EID Studio,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,380.0,3645.0,1,2,FALSE,N,FALSE
1015730,STYLEHAUS INTERIORS,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,1030.0,3587.0,1,1,FALSE,N,FALSE
1013125,Dwell Living (Canada),RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,10973.7,3505.0,9,1,FALSE,N,FALSE
1001682,Details Home Apparel (Canada),RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,190.0,3420.0,0,2,FALSE,N,FALSE
1020353,IVISH INTERIORS,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,1289.5,3154.0,2,3,FALSE,N,FALSE
1014862,Maison Vogue,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,0.0,3034.75,0,5,FALSE,N,FALSE
1035614,Scherba & Co,RETAIL,MULTIPLE_LOCATIONS,Group 2 High Potential,0.0,3013.5,0,2,TRUE,N,FALSE
1004085,Tapis du Monde,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,6867.5,2979.2,7,7,FALSE,N,FALSE
1035300,Proper Goods Club,DESIGN,DESIGN_FIRM,Group 2 High Potential,0.0,2790.0,0,5,TRUE,N,FALSE
1035132,"Paul Hardy Design, Inc",DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,0.0,2701.6,0,5,TRUE,N,FALSE
1005793,Barnard + Speziale,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,12289.0,2695.0,9,3,FALSE,N,FALSE
1009307,Black Rooster Decor,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,1535.0,2694.5,1,1,FALSE,N,FALSE
1020951,Your Space By Design Incorporated,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,0.0,2616.0,0,2,FALSE,N,FALSE
1014705,Dlux Design Co,DESIGN,DESIGN_FIRM,Group 2 Low Potential,2871.0,2588.0,1,1,FALSE,N,FALSE
1023252,Studio ABD,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,2080.0,2578.72,3,4,FALSE,N,FALSE
1015037,Harbour Home Interiors.com,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,9813.0,2552.8,4,4,FALSE,N,FALSE
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - KEEPING: 142 accounts | $45461.06 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1037546,Curation Nation Design Studio,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,2295.0,0,1,TRUE,N,FALSE
1017111,ah-bohd Home Store,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,6751.68,2239.5,12,4,FALSE,N,FALSE
1037334,Maison Roseaux Inc.,E-TAILER,SPECIALTY,Group 3 High Potential,0.0,2146.0,0,4,TRUE,N,FALSE
1017683,Dezin,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,23180.5,2059.5,8,3,FALSE,Y,TRUE
1003773,"Artcompose, Inc",E-TAILER,SPECIALTY,Group 3 High Potential,0.0,1970.0,0,1,TRUE,N,FALSE
1000051,Jordans Rugs (Canada),RETAIL,MULTIPLE_LOCATIONS,Group 3 High Potential,0.0,1790.0,0,2,TRUE,N,FALSE
1011837,L'Atelier Home,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,0.0,1701.05,0,3,FALSE,N,FALSE
1004856,The Heather Company,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,18561.73,1690.2,11,2,FALSE,N,FALSE
1001147,Allan Rug Co (Canada),RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,4941.3,1681.0,3,1,FALSE,N,FALSE
1012412,Habitat Decor,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,-1630.0,1546.5,2,3,FALSE,N,FALSE
1012445,Bracko Brothers,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,1580.0,1370.0,2,2,FALSE,N,FALSE
1003311,"Flora Di Menna Designs, Inc.",DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,1360.0,0,1,TRUE,N,FALSE
1024464,MISTER HQ GROUP,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,2008.0,1350.0,2,2,FALSE,N,FALSE
1021666,G2MC Inc. Div Maison Corbeil,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,4092.6,1276.0,7,3,FALSE,N,FALSE
1038174,Jayman BUILT,DESIGN,ARCHITECT_BUILDER,Group 3 High Potential,0.0,1179.0,0,1,TRUE,N,FALSE
1038685,Stacey Cohen Design,DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,1165.0,0,1,TRUE,N,FALSE
1023015,Rainsford Company Ltd.,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,1996.0,1144.0,8,5,FALSE,N,FALSE
1007364,2Co.DesignStudio,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,10095.0,1135.0,3,2,FALSE,Y,TRUE
1011253,Decor Haute Look (Roxy Furniture),RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,0.0,1100.0,0,2,FALSE,N,FALSE
1014269,ADM Design Inc,RETAIL,MULTIPLE_LOCATIONS,Group 3 Medium Potential,5785.8,1010.0,3,1,FALSE,N,FALSE
1022642,Stephanie Hilton Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,1005.0,0,1,TRUE,N,FALSE
1023852,Susan Carducci Design Inc.,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,6521.0,985.0,2,1,FALSE,N,FALSE
1017983,NUVO DESIGN STUDIO INC dba DECORATING DEN,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,6835.4,953.0,7,2,FALSE,Y,TRUE
1014596,Westhill Enterprises Ltd.,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,2645.0,930.0,2,1,FALSE,N,FALSE
1016103,The Dickson Design Group,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,11434.0,886.0,6,1,FALSE,Y,TRUE
1013196,Mobilart Decor,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,3320.0,825.0,6,3,FALSE,N,FALSE
1022622,Conifer Shop,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,0.0,825.0,0,1,FALSE,N,FALSE
1022486,UpStaged Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,8391.5,760.0,7,1,FALSE,Y,TRUE
1009977,Boutique Cassine,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,0.0,690.0,0,3,FALSE,N,FALSE
1014654,Darlene Janeiro Design Group Inc,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,5620.0,637.0,3,1,FALSE,N,FALSE
1012137,Dusk to Dawn Interiors,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,4395.0,630.0,8,1,FALSE,N,FALSE
1012976,Designs For Life,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,0.0,610.0,0,1,FALSE,N,FALSE
1003602,Jennings Furniture and Design,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,1455.0,595.0,1,2,FALSE,N,FALSE
1007864,"M Studio Design Consultants, Inc.",DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,567.75,0,1,TRUE,N,FALSE
1000893,Tapis Andre Viau (Canada),RETAIL,SINGLE_LOCATION,Group 3 Low Potential,610.0,475.0,2,2,FALSE,N,FALSE
1006115,Anthology Home Collection,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,0.0,440.0,0,1,FALSE,N,FALSE
1025588,Curated Living Co,E-TAILER,SPECIALTY,Group 3 Low Potential,898.5,420.0,1,1,FALSE,N,FALSE
1020743,lighting centre,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,0.0,412.0,0,1,FALSE,N,FALSE
1025192,CHICLUSSO CASA HOLDING LTD.( CHICLUSSO HOME),RETAIL,SINGLE_LOCATION,Group 3 High Potential,0.0,300.0,0,0,TRUE,N,FALSE
1036638,Patines et Soies,RETAIL,SINGLE_LOCATION,Group 3 High Potential,0.0,280.0,0,1,TRUE,N,FALSE
1017198,BRONTE MARKETING,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,0.0,210.0,1,0,FALSE,N,FALSE
1027017,Landen Furniture and Decor,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,8727.0,175.0,3,0,FALSE,N,FALSE
1038135,Element Landscaping,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,170.0,0,1,TRUE,N,FALSE
1004121,Pineapple Design,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,4782.0,105.0,3,1,FALSE,N,FALSE
1012584,Decor Chantilly,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,100.0,0,0,FALSE,N,FALSE
1010854,Farmer's Daughter Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,10739.0,80.0,2,1,FALSE,Y,TRUE
1023557,Rose and Funk Interiors Inc,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,0.0,75.0,0,0,FALSE,N,FALSE
1014173,Studio V Interiors,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,75.0,75.0,0,0,FALSE,N,FALSE
1027127,LAURA FELSTINER - Kitchens & Baths,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,50.0,0,0,TRUE,N,FALSE
1002233,Lakehouse,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,24291.52,25.0,18,0,FALSE,N,FALSE
1038524,LightForm Canada,RETAIL,MULTIPLE_LOCATIONS,Group 3 High Potential,0.0,25.0,0,0,TRUE,N,FALSE
1003013,"Import Temptations, Inc.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1000682,H Lalonde And Frere (Canada),RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1001275,Muskoka Living Interiors (Canada),RETAIL,SINGLE_LOCATION,Group 3 Low Potential,526.0,0.0,1,0,FALSE,N,FALSE
