Rep Detail Report V2: Jesse and Larry Gerber,,,,,,,,,,,,,,,
Generated: 2026-01-07 14:11:40,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
Before_Accounts,Before_SF_Ex_BI,Before_Rev_2024,Before_Rev_2025,Accounts_Moved_In,Accounts_Moved_Out,Net_Account_Change,Account_Change_Pct,Rev_Moved_In,Rev_Moved_Out,Net_Rev_Change,Revenue_Change_Pct,After_Accounts,After_Rev_2025,Floor_Exception_Accounts,Floor_Exception_Rev,SF_Ex_BI_Accounts,Zero_Rev_Accounts,Zero_Rev_New_2025,Accounts_Redirected_Territory,Rev_Redirected_Territory,Accounts_Redirected_Floor_Active,Rev_Redirected_Floor_Active,Accounts_Redirected_Floor_Dormant,Rev_Redirected_Floor_Dormant
310,37,1286220.32,1358835.12,1,159,-158,-50.97,0.0,19552.35,-19552.35,-1.44,152,1339282.77,24,10321.65,14,37,9,0,0.0,136,19552.35,23,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
BREAKDOWN BY SEGMENT,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
,Accounts,Revenue,Exceptions,Removed,,,,,,,,,,
Group 1 High Potential: ,8,440413.47,0,0,,,,,,,,,,
Group 1 Medium Potential: ,9,298408.68,0,0,,,,,,,,,,
Group 2 High Potential: ,31,258857.92,0,0,,,,,,,,,,
Group 2 Medium Potential: ,51,320310.15,0,0,,,,,,,,,,
Group 2 Low Potential: ,1,2885.9,0,0,,,,,,,,,,
Group 3 High Potential: ,12,3765.0,0,0,,,,,,,,,,
Group 3 Medium Potential: ,9,12648.05,8,0,,,,,,,,,,
Group 3 Low Potential: ,30,1993.6,16,0,,,,,,,,,,
nan: ,1,0.0,0,0,,,,,,,,,,
Totals,152,1339282.77,24,0,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 17 accounts | $738822.15 revenue,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception,Floor_Removed,In SF ex BI
1020278.0,STYLED BY STORMS LLC,DESIGN,DESIGNER_INDEPENDENT,Group 1 Medium Potential,24755.35,21309.58,3,10,FALSE,N,FALSE,FALSE,N
1012270.0,Mimi and Hill,DESIGN,DESIGN_FIRM,Group 1 High Potential,9222.0,18210.98,4,8,FALSE,N,FALSE,FALSE,N
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
GROUP 2 (MID REVENUE) - KEEPING: 83 accounts | $582053.97 revenue,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception,Floor_Removed,In SF ex BI
1009979.0,Jennifer Busler Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,7391.29,17684.0,9,6,FALSE,N,FALSE,FALSE,N
1013294.0,Noa Blake Design,DESIGN,DESIGN_FIRM,Group 2 High Potential,22872.57,17086.48,10,15,FALSE,N,FALSE,FALSE,N
1002000.0,Red Chair,DESIGN,DESIGN_FIRM,Group 2 High Potential,9045.0,16935.64,12,9,FALSE,N,FALSE,FALSE,N
1010784.0,D and G Interiors + Design,DESIGN,DESIGN_FIRM,Group 2 High Potential,8068.6,16043.35,7,7,FALSE,N,FALSE,FALSE,N
1024005.0,a sloan design,DESIGN,DESIGN_FIRM,Group 2 High Potential,3933.0,15062.0,4,12,FALSE,N,FALSE,FALSE,N
1013497.0,Sharon Goldberg Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,17198.7,14875.0,12,7,FALSE,N,FALSE,FALSE,N
1012495.0,Re-Feather Your Nest (NJ),DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,3266.0,14726.0,4,9,FALSE,N,FALSE,FALSE,N
1004855.0,CYS Design (Butter & Velvet),DESIGN,DESIGN_FIRM,Group 2 High Potential,12687.5,14557.0,12,10,FALSE,N,FALSE,FALSE,N
1006040.0,"Evenflow Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,12625.8,14076.75,11,10,FALSE,N,FALSE,FALSE,N
1019041.0,Colette Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,31872.0,12868.0,23,15,FALSE,N,FALSE,FALSE,N
1009482.0,Gerts House of Style,DESIGN,DESIGN_FIRM,Group 2 High Potential,0.0,12833.24,2,6,FALSE,N,FALSE,FALSE,N
1015698.0,Karin Eckerson Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,8307.0,12234.8,5,8,FALSE,N,FALSE,FALSE,N
1012230.0,Britt Design Studio,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,38916.8,12070.94,22,7,FALSE,N,FALSE,FALSE,N
1034983.0,GJ Living,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,685.0,11804.9,2,18,FALSE,N,FALSE,FALSE,N
1010873.0,"Award Interiors, Inc.",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,11557.23,10865.84,16,10,FALSE,N,FALSE,FALSE,N
1010372.0,Acker Bryant Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,7965.0,10605.5,9,8,FALSE,N,FALSE,FALSE,N
1012194.0,Decorative Touch,DESIGN,DESIGN_FIRM,Group 2 High Potential,11805.0,10251.0,19,10,FALSE,N,FALSE,FALSE,N
1003533.0,Kbw and Associates-Karen Wolf Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,1554.0,10019.0,2,8,FALSE,N,FALSE,FALSE,N
1000393.0,Zaksons,RETAIL,SINGLE_LOCATION,Group 2 High Potential,3235.0,9509.0,4,9,FALSE,N,FALSE,FALSE,N
1014477.0,Alexis Hughes & Co,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,7104.1,9433.76,4,8,FALSE,N,FALSE,FALSE,N
1024689.0,Unearthed Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,4632.7,9277.97,10,7,FALSE,N,FALSE,FALSE,N
1012383.0,Perkin Design Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,2351.5,8935.06,5,8,FALSE,N,FALSE,FALSE,N
1005089.0,Victoria Balson Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,6748.0,8892.04,3,4,FALSE,N,FALSE,FALSE,N
1010676.0,KL Interiors LLC (NJ),DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,425.0,8435.0,1,4,FALSE,N,FALSE,FALSE,N
1021140.0,Christie Perham Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,2376.0,8431.0,4,7,FALSE,N,FALSE,FALSE,N
1019647.0,nest (NJ),DESIGN,DESIGN_FIRM,Group 2 Medium Potential,0.0,8313.0,0,3,FALSE,N,FALSE,FALSE,N
1014062.0,Melissa Peel Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,7790.0,8113.5,13,12,FALSE,N,FALSE,FALSE,N
1004695.0,Schwartz Design Showroom,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,26807.77,7494.73,20,18,FALSE,N,FALSE,FALSE,N
1027174.0,soft furnishings by stephanie,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,0.0,7320.3,0,4,TRUE,N,FALSE,FALSE,N
1006121.0,Tracy Pearce Interior Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,4451.81,7219.77,4,7,FALSE,N,FALSE,FALSE,N
1003331.0,"Fazzio Interiors, Inc.",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,14862.8,7163.5,23,14,FALSE,N,FALSE,FALSE,N
1011394.0,Creative Works,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,4922.0,6979.5,10,6,FALSE,N,FALSE,FALSE,N
1013827.0,Realm Designs Inc,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,1601.75,6844.0,2,2,FALSE,N,FALSE,FALSE,N
1010590.0,Judy King Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,1376.0,6696.0,3,4,FALSE,N,FALSE,FALSE,N
1009855.0,Exquisite Design (NJ),DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,0.0,6476.58,0,2,FALSE,N,FALSE,FALSE,N
1013406.0,Agape Design Group,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,3310.0,6455.7,1,5,FALSE,N,FALSE,FALSE,N
1012988.0,TC Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,1030.0,6440.0,3,2,FALSE,N,FALSE,FALSE,N
1001069.0,Ashton-Whyte,RETAIL,SINGLE_LOCATION,Group 2 High Potential,2400.0,6406.45,0,3,FALSE,N,FALSE,FALSE,N
1004837.0,Carisa Mahnken Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,0.0,6376.5,0,2,FALSE,N,FALSE,FALSE,N
1006453.0,The Beach Home NJ LLC,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,192.0,6329.2,1,4,FALSE,N,FALSE,FALSE,N
1004160.0,"Adler Designs, Inc.",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,5026.0,5948.84,7,2,FALSE,N,FALSE,FALSE,N
1014260.0,Ricciardi Brothers Inc,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,3196.8,5863.0,8,6,FALSE,N,FALSE,FALSE,N
1011119.0,Flynn Thoughts Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,9560.2,5477.5,9,3,FALSE,N,FALSE,FALSE,N
1035483.0,British Home Emporium,RETAIL,SINGLE_LOCATION,Group 2 High Potential,0.0,5329.0,0,8,TRUE,N,FALSE,FALSE,N
1016339.0,LALIBERTE INTERIORS LLC,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,13697.4,5293.52,8,2,FALSE,N,FALSE,FALSE,N
1006026.0,Jill Ryan Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,7869.5,4937.0,11,9,FALSE,N,FALSE,FALSE,N
1026989.0,Townehaus,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,537.0,4870.0,2,6,FALSE,N,FALSE,FALSE,N
1022344.0,Pamela Hillner Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,0.0,4758.0,0,3,FALSE,N,FALSE,FALSE,N
1015563.0,The Briant Group LLC operating as HALDEN Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,0.0,4710.0,0,4,FALSE,N,FALSE,FALSE,N
1035158.0,HCO Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,1589.0,4707.6,2,2,FALSE,N,FALSE,FALSE,N
1013155.0,"Uniquely Anew, LLC",DESIGN,DESIGN_FIRM,Group 2 High Potential,1450.0,4681.0,1,4,FALSE,N,FALSE,FALSE,N
1037900.0,Roost and Company LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,0.0,4637.7,0,5,TRUE,N,FALSE,FALSE,N
1011569.0,Michael Mariotti Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,0.0,4581.0,0,4,TRUE,N,FALSE,FALSE,N
1001157.0,Interiors at 40 Main,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,8446.1,4497.0,7,7,FALSE,N,FALSE,FALSE,N
1010892.0,ID 810 Design Group,DESIGN,DESIGN_FIRM,Group 2 High Potential,1450.0,4367.0,1,2,FALSE,N,FALSE,FALSE,N
1016656.0,Studio23 Home,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,0.0,4334.96,0,3,FALSE,N,FALSE,FALSE,N
1011105.0,Dulce Feito-Daly LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,256.0,4308.0,1,3,FALSE,N,FALSE,FALSE,N
1010315.0,Michael Felice Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,1835.2,4298.7,3,7,FALSE,N,FALSE,FALSE,N
1017775.0,Cecilia B Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,0.0,4121.0,0,2,FALSE,N,FALSE,FALSE,N
1036202.0,Bridget Catherine Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,0.0,4080.0,0,5,TRUE,N,FALSE,FALSE,N
1011878.0,"Elizabeth Guest Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,0.0,4000.0,0,1,FALSE,N,FALSE,FALSE,N
1010543.0,iDesign Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,3649.0,3910.0,2,2,FALSE,N,FALSE,FALSE,N
1006479.0,Rachael Liberman Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,-1420.0,3872.0,0,2,FALSE,N,FALSE,FALSE,N
1016087.0,"Decorated Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,6475.0,3830.0,2,2,FALSE,N,FALSE,FALSE,N
1011622.0,"Violet's Designs, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,2202.0,3588.0,1,3,FALSE,N,FALSE,FALSE,N
1037747.0,White House Luxe Uptown Country,RETAIL,SINGLE_LOCATION,Group 2 High Potential,0.0,3576.5,0,2,TRUE,N,FALSE,FALSE,N
1035157.0,7B Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,0.0,3575.0,0,3,FALSE,N,FALSE,FALSE,N
1035257.0,Gold Marked Studio,DESIGN,DESIGN_FIRM,Group 2 High Potential,0.0,3511.7,0,3,TRUE,N,FALSE,FALSE,N
1016753.0,ECID,DESIGN,DESIGN_FIRM,Group 2 High Potential,0.0,3439.0,0,1,TRUE,N,FALSE,FALSE,N
1010710.0,P Smith Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,15958.1,3395.72,24,4,FALSE,N,FALSE,FALSE,N
1005488.0,DW Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,419.4,3393.0,2,3,FALSE,N,FALSE,FALSE,N
1011772.0,Demi Horn Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,113.0,3195.0,1,1,FALSE,N,FALSE,FALSE,N
1020344.0,Jute Design House LLC,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,2079.0,3187.0,3,4,FALSE,N,FALSE,FALSE,N
1022127.0,"David Muller Interiors,LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,6511.0,2984.0,8,6,FALSE,N,FALSE,FALSE,N
1010034.0,"Robert Jennings Design, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,17554.93,2956.5,12,6,FALSE,N,FALSE,FALSE,N
1010216.0,SS Jesse and Larry Gerber,INTERNAL,SALES_REP,Group 2 Low Potential,4910.75,2885.9,2,4,FALSE,N,FALSE,FALSE,N
1010656.0,Granert Interior Planning,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,3302.9,2875.0,3,1,FALSE,N,FALSE,FALSE,N
1010310.0,Designer's Resource (NJ),DESIGN,DESIGN_FIRM,Group 2 Medium Potential,4135.0,2872.5,7,1,FALSE,N,FALSE,FALSE,N
1010335.0,Girard Home Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,2247.0,2782.0,3,3,FALSE,N,FALSE,FALSE,N
1010697.0,Storer Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,8612.0,2675.5,6,3,FALSE,N,FALSE,FALSE,N
1021299.0,Studio Envie,DESIGN,DESIGN_FIRM,Group 2 High Potential,0.0,2555.2,0,4,FALSE,N,FALSE,FALSE,N
1013152.0,Laurie Digiacomo Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,3889.9,2527.13,3,3,FALSE,N,FALSE,FALSE,N
1010350.0,Red Bank Design Center,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,11968.19,2524.5,10,7,FALSE,N,FALSE,FALSE,N
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - KEEPING: 27 accounts | $8085.00 revenue,,,,,,,,,,,,,,,
(Protected accounts - not flagged for floor removal),,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception,Floor_Removed,In SF ex BI
1008261.0,Garret Home,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,3631.5,2255.0,4,4,FALSE,N,FALSE,FALSE,N
1002013.0,Complete Interiors,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,3245.0,2065.0,2,1,FALSE,N,FALSE,FALSE,N
1012684.0,AIM Interior Design,DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,1640.0,0,3,TRUE,N,FALSE,FALSE,N
1036877.0,Stone and Birch,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,915.0,0,1,TRUE,N,FALSE,FALSE,N
1037687.0,Kash Studio Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,790.0,0,2,TRUE,N,FALSE,FALSE,N
1023442.0,Emma Lynn Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,420.0,0,1,TRUE,N,FALSE,FALSE,N
1006164.0,"Opdyke Furniture, Inc.",Retail,Single location,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,Y
1010303.0,Design Consultants (NJ),DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1001627.0,"Ross and Ross, Inc",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,494.0,0.0,1,0,FALSE,N,FALSE,FALSE,N
1010217.0,SS Larry Gerber,INTERNAL,SALES_REP,Group 3 Low Potential,0.0,0.0,1,0,FALSE,N,FALSE,FALSE,N
1008610.0,Creative Window Design Center,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1014022.0,Ivanka's Home,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1013663.0,Route 9 Wickery Inc - The Wickery,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1011434.0,Kelley Karpets,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020170.0,The Carpet Connection,Retail,Single location,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,Y
1024589.0,John Dransfield Interior Design,Retail,Single location,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,Y
1026153.0,SSD Carpets & Rugs,Retail,Single location,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,Y
1021928.0,Shehadi Commercial Flooring,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1023443.0,Lauren Hope Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1026229.0,BESPOKE home + life,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,913.5,0.0,1,0,FALSE,N,FALSE,FALSE,N
1026176.0,MY WAY CARPET INC.,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1037087.0,"Delnaz Inc., dba Allied Carpet",Retail,Multiple locations,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,Y
1036584.0,"Lotus Design, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1037319.0,justin odle Interiors,DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1037989.0,"Kaleidoscope Interior Design, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1038072.0,Optimum Flooring,RETAIL,SINGLE_LOCATION,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1038357.0,JS Interior Design dba JS Interiors,DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - FLOOR EXCEPTIONS: 24 accounts | $10321.65 revenue,,,,,,,,,,,,,,,
(BTF='Y' but account stayed with original rep - EXCEPTION MADE),,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception,Floor_Removed,In SF ex BI
1014502.0,Silverwing Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,0.0,2334.0,0,4,FALSE,Y,TRUE,FALSE,N
1019478.0,Touch of Decor,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,2807.0,1850.0,8,1,FALSE,Y,TRUE,FALSE,N
1017745.0,Brooke Graziano Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,3100.0,1777.5,2,2,FALSE,Y,TRUE,FALSE,N
1020076.0,Ad.dZijn,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,0.0,1772.0,0,1,FALSE,Y,TRUE,FALSE,N
1004812.0,Distinctive Image and Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 Medium Potential,18908.76,770.0,13,5,FALSE,Y,TRUE,FALSE,N
1005807.0,Interiors By Joann,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,6606.0,751.25,12,5,FALSE,Y,TRUE,FALSE,N
1010035.0,Susan Strauss Design,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,1495.0,669.0,1,2,FALSE,Y,TRUE,FALSE,N
1008149.0,Exceptional Flooring Concepts,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,3160.5,469.3,1,1,FALSE,Y,TRUE,FALSE,N
1010793.0,Lawrence-Mayer Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,29634.9,0.0,4,0,FALSE,Y,TRUE,FALSE,N
